source_url,seed_bank,scraped_at,strain_name,breeder_name,description,yield,flowering_time,strain_type,feelings,seed_type,grow_difficulty,plant_height,thc_content,cbd_content
https://neptuneseedbank.com/product/nasha-genetics-alien-zoap/,Neptune Seed Bank,2026-01-08T03:24:39.676037,Nasha Genetics - Alien Zoap,Nasha Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/ufo-genetics-alien-skunk/,Neptune Seed Bank,2026-01-08T03:24:39.867811,UFO Genetics - Alien Skunk,UFO Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/royal-queen-seeds-alien-og-f-3-pack/,Neptune Seed Bank,2026-01-08T03:24:40.049703,Royal Queen Seeds - Alien OG (F) 3 pack,Royal Queen Seeds,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/royal-queen-seeds-alien-og-f-5-pack/,Neptune Seed Bank,2026-01-08T03:24:40.245420,Royal Queen Seeds - Alien OG (F) 5 pack,Royal Queen Seeds,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/jaws-genetics-alien-cherry-ogee-f2/,Neptune Seed Bank,2026-01-08T03:24:40.452184,Jaws Genetics - ALIEN CHERRY OGEE F1,Jaws Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/la-plata-labs-alien-bubba-auto/,Neptune Seed Bank,2026-01-08T03:24:40.658073,La Plata Labs - Alien Bubba (Feminized),La Plata Labs,Product description,,,,,,,,,
https://neptuneseedbank.com/product/la-plata-labs-alien-blue-auto/,Neptune Seed Bank,2026-01-08T03:24:40.877849,La Plata Labs - Alien Blue (Feminized),La Plata Labs,Product description,,,,,,,,,
https://neptuneseedbank.com/product/night-owl-seeds-alchemist-apprentice/,Neptune Seed Bank,2026-01-08T03:24:41.079048,Night Owl Seeds - Alchemist Apprentice,Night Owl Seeds,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/ajs-sour-diesel-x-sensi-star-strain/,Neptune Seed Bank,2026-01-08T03:24:41.306564,Katsu Seeds - AJ’s Sour Diesel x Sensi Star,Katsu Seeds,"Product description
AJ’s Sour Diesel x Sensi Star Strain Regular Seeds by Katsu Seeds
AJ’s Sour Diesel x Sensi Star strain by Katsu Seeds is a potent indica-leaning hybrid that brings together the sharp, fuel-heavy power of AJ’s Sour Diesel cut with the hashy, lemon-spiced knockout punch of Sensi Star. Offered in a 10-pack of regular seeds, this cultivar is bred for gassy terp lovers, hashmakers, and those seeking long-lasting physical relief with bold flavor.
 Lineage
AJ’s Sour Diesel x Sensi StarType: Regular SeedsPack Size: 10 SeedsDominant Type: Indica-Leaning Hybrid

⛽ Aroma, Flavor & Terpenes
This strain delivers a bold aroma with notes of diesel fuel, citrus rind, earthy musk, and spicy lemon hash. On the grind, AJ’s Sour D leads with its skunky chemical tang, while Sensi Star adds depth, richness, and a cool, herbal finish, creating a complex and pungent terp profile that’s unmistakably gassy.

⚡ Effects & Experience
Expect a fast-acting, euphoric lift followed by a deep, full-body stone. AJ’s Sour Diesel x Sensi Star is best used in the evening, offering relief from stress, chronic pain, and insomnia, while preserving mental clarity at lower doses. It’s a favorite among medical users and relaxation-focused cultivators.

 Growing Info
This cultivar grows with medium height and a strong, upright structure, finishing in 8-9 weeks. Buds are dense, resin-rich, and carry a loud fuel-forward nose. Performs exceptionally well indoors and is ideal for solventless extraction or hydrocarbon processing due to its high trichome density and terp retention.

 Why Choose AJ’s Sour Diesel x Sensi Star by Katsu Seeds?


⛽ Classic chem-fuel meets lemon-hash spice


 Heavy resin content—perfect for extractors


 Deeply relaxing effects with strong aroma and bag appeal


 10 regular seeds from a legendary preservation-focused breeder



 Available Now at Neptune Seed Bank
Get your AJ’s Sour Diesel x Sensi Star regular seeds now at NeptuneSeedBank.com. Looking for verified clones? Visit KingKongClones.com. For THCA flower, shop PackTrapper.com or buy in bulk at Trapgods.io. Explore functional and gourmet mushrooms at Mycological.co.

 Similar Strains from Neptune Seed Bank:


Sour Diesel


Sensi Star


Motorbreath



 About Katsu Seeds
Katsu Seeds is a respected breeder known for preserving rare heirloom cannabis genetics while pairing them with potent, modern selections. With standout crosses like AJ’s Sour Diesel x Sensi Star, Katsu continues to deliver regular seeds that balance flavor, frost, and therapeutic effects. Browse more at NeptuneSeedBank.com.",Medium - High,60 - 65 days,Indical Leaning Hybrid,"calm, relaxed",Regular Seeds,Easy,Medium,,
https://neptuneseedbank.com/product/air-wolf-strain/,Neptune Seed Bank,2026-01-08T03:24:41.530915,Katsu Seeds - Air Wolf,Katsu Seeds,"Product description
Air Wolf Strain Regular Seeds - Colab with Katsu Seeds

What Are Air Wolf Strain Regular Seeds?
Air Wolf regular seeds by Katsu Seeds combine two potent cultivars—Dogwalker OG and Romulan—into a hybrid with strong aroma, resin production, and full-spectrum effects. Dogwalker OG contributes its unmistakable skunk and diesel notes, while Romulan adds pine, depth, and hard-hitting body relief. This 12-pack of regular seeds gives growers a range of unique phenotypes and breeding potential, all backed by Romulan and Katsu’s legendary genetics.

Structure and Appearance
Air Wolf plants grow with a sturdy, branching structure and solid apical dominance. Their thick stalks support fat colas that finish dense, frosty, and loud. Buds tend to be lime green with patches of purple and heavy trichome coverage. These plants handle topping and training well, making them ideal for growers looking to maximize canopy space.

Flavor and Aroma Profile
This strain brings together the best of both parents: sharp gas and pine, layered with earthy skunk and subtle fruit. Dogwalker OG contributes heavy diesel and animal funk, while Romulan infuses herbal spice and forest-floor depth. On the inhale, you’ll catch a mix of citrus-kush and fuel; on the exhale, a long-lasting woodsy funk lingers. This one fills the room and the jar—fast.

Effects and Medicinal Benefits
Air Wolf delivers a balanced hybrid high that starts with a cerebral buzz before sinking into a relaxing body effect. Users often experience clear-headed focus at first, followed by a heavy-eyed calm. As a result, it’s a great evening strain, especially for those seeking physical relief without mental cloudiness. Medicinal users may turn to Air Wolf for chronic pain, anxiety, inflammation, or sleep support.

Growing Air Wolf Regular Seeds
Air Wolf flowers in approximately 9-10 weeks and performs well in both indoor and outdoor grows. Regular seeds allow for full genetic exploration, making them ideal for pheno hunters and breeders. Plants thrive under moderate feeding and benefit from defoliation in late veg and early bloom. With the right environment, expect above-average yields and high terpene output.

Why Choose Air Wolf Seeds?
Air Wolf seeds bring elite genetics, complex gas-forward flavor, and full-body strength in one aggressive hybrid. Bred by Katsu Seeds—a name synonymous with OG excellence—this strain offers consistency, bag appeal, and therapeutic potency. Grab your 12-pack now from Neptune Seed Bank and unlock the next wave of OG fire.

Similar Strains to Explore


Katsu Bubba Regular Seeds


Romulan-Based Hybrids


Dogwalker OG Hybrids


Peach Around Regular Seeds



Stay Connected with Neptune Seed Bank
Thanks for checking out Air Wolf regular seeds by Katsu Seeds! For exclusive drops, early breeder releases, and limited-time promos, stay connected with Neptune Seed Bank:


Instagram


X (Twitter)


TikTok


YouTube


Join our Discord or subscribe to the newsletter!



⚠️ Legal Notice:Seeds are sold as novelty items only. Germination or cultivation may be restricted in your region. Follow local laws. Neptune Seed Bank assumes no liability. All sales are final.",,,,,,,,,
https://neptuneseedbank.com/product/pacific-north-west-roots-afogato/,Neptune Seed Bank,2026-01-08T03:24:41.760581,Pacific North West Roots - Afogato,Pacific North West Roots,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/bulk-packs-auto-afghan-mass-xxl/,Neptune Seed Bank,2026-01-08T03:24:42.016945,Neptune Pharms - Auto Afghan Mass XXL,Neptune Pharms,Product description,,,,,,,,,
https://neptuneseedbank.com/product/afghan-1-x-sour-diesel-strain/,Neptune Seed Bank,2026-01-08T03:24:42.233739,Katsu Seeds - Afghan #1 x Sour Diesel,Katsu Seeds,"Product description
Afghan #1 x Sour Diesel Strain Regular Seeds by Katsu Seeds
Afghan #1 x Sour Diesel strain by Katsu Seeds is a potent fusion of landrace indica stability and East Coast sativa fire. This cross blends the sedating hashplant power of Afghan #1 with the sharp, citrus-fuel uplift of Sour Diesel. Offered in a 10-pack of regular seeds, this cultivar delivers bold flavor, heavy resin, and well-balanced effects, making it ideal for both flower and solventless production.
 Lineage
Afghan #1 x Sour DieselType: Regular SeedsPack Size: 10 SeedsDominant Type: Balanced Hybrid

 Aroma, Flavor & Terpenes
Expect a robust terpene profile of earthy spice, black pepper, sour citrus, diesel fuel, and incense-like musk. On the grind, the Afghan brings a hashy, old-world richness, while the Sour Diesel adds a high-pitched lemon-gas note—perfect for fans of classic flavor with a modern edge.

⚡ Effects & Experience
Afghan #1 x Sour Diesel strain offers a clear-headed, euphoric high followed by a deep body calm, making it excellent for late afternoon use, creative relaxation, or stress relief. The Afghan genetics provide physical comfort, while Sour Diesel keeps the mind alert and uplifted.

 Growing Info
This cultivar grows with a short-to-medium stature, strong branching, and dense, resin-coated colas, finishing in 8-9 weeks. Buds are chunky, aromatic, and easy to trim, showing great potential for dry sift, rosin, or hydrocarbon extraction. Best suited for indoor or greenhouse setups.

 Why Choose Afghan #1 x Sour Diesel by Katsu Seeds?


 Landrace Afghan hashplant meets classic diesel


 Resin-rich flower ideal for extractors and connoisseurs


 Hybrid effects offering clarity, calm, and physical ease


 10-pack from a breeder renowned for heirloom preservation and solventless potential



 Available Now at Neptune Seed Bank
Get your Afghan #1 x Sour Diesel regular seeds now at NeptuneSeedBank.com. Looking for clones? Visit KingKongClones.com. For premium THCA flower, shop PackTrapper.com or buy bulk from Trapgods.io. Browse mushrooms and more at Mycological.co.

 Similar Strains from Neptune Seed Bank:


Sour Afpak


Pre98 Bubba Kush x Sour Diesel


Double Bubba Sour



 About Katsu Seeds
Katsu Seeds is a legacy breeder revered for curating old-world landraces and elite modern hybrids. With drops like Afghan #1 x Sour Diesel, Katsu offers a bridge between traditional hashplant performance and contemporary terpene intensity. Explore more at NeptuneSeedBank.com.",Medium - High,60 - 65 days,Indical Leaning Hybrid,"calm, relaxed",Regular Seeds,Easy,Medium,,
